one_hop_head_tail,one_hop_triple_intersection,two_hop_head_tail,two_hop_triple_intersection,three_hop_head_tail,three_hop_triple_intersection,relation_degree_1hop,label,head,relation,tail
2,0,111,78,151,117,79,1,/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01qzyz
0,0,0,0,0,0,35,0,/m/0d3k14,/film/director/film,/m/0bz3jx
2,0,251,117,308,295,118,0,/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/09hnb
3,0,133,40,183,176,40,1,/m/011yhm,/film/film/written_by,/m/02kxbx3
0,0,35,1,87,49,35,0,/m/012fvq,/education/educational_institution/students_graduates./education/education/student,/m/01___w
1,0,119,118,233,232,120,1,/m/013h1c,/common/topic/webpage./common/webpage/category,/m/08mbj5d
0,0,0,0,21,19,79,0,/m/013xrm,/people/ethnicity/people,/m/04rzd
0,0,0,0,1,1,45,0,/m/01vhb0,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
1,0,174,148,257,251,150,1,/m/0137hn,/people/person/places_lived./people/place_lived/location,/m/01b8jj
2,0,198,149,281,274,150,1,/m/010hn,/people/person/places_lived./people/place_lived/location,/m/01ktz1
2,0,74,68,115,113,69,1,/m/0132k4,/music/artist/track_contributions./music/track_contribution/role,/m/01vj9c
0,0,0,0,1,0,111,0,/m/012jfb,/award/award_winning_work/awards_won./award/award_honor/award,/m/02_5h
0,0,2,2,29,28,146,0,/m/0hl3d,/people/person/profession,/m/0n1h
1,0,124,123,159,158,125,1,/m/011k11,/music/record_label/artist,/m/0dtd6
0,0,2,2,27,22,79,0,/m/013xrm,/people/ethnicity/people,/m/0sxfd
1,0,35,34,70,69,36,1,/m/013q07,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0dxtw
0,0,0,0,0,0,31,0,/m/01400v,/music/instrument/instrumentalists,/m/032t2z
1,0,57,56,85,84,58,1,/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/06fmdb
1,0,171,42,241,221,269,0,/m/013tcv,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0jqn5
1,0,119,118,233,232,120,1,/m/0136jw,/common/topic/webpage./common/webpage/category,/m/08mbj5d
2,0,155,43,225,190,44,1,/m/013tcv,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/05dbf
3,0,223,150,325,298,150,0,/m/013sg6,/people/person/places_lived./people/place_lived/location,/m/02_286
1,0,39,38,83,82,40,1,/m/01438g,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/01vwllw
2,0,94,56,101,100,57,1,/m/011k_j,/music/performance_role/regular_performances./music/group_membership/role,/m/0dwt5
1,0,7,6,17,16,8,1,/m/013fn,/organization/organization/child./organization/organization_relationship/child,/m/0gyr_7
0,0,0,0,0,0,146,0,/m/013zs9,/people/person/profession,/m/01z9v6
2,0,336,171,411,404,172,1,/m/0139q5,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01f85k
1,0,149,148,177,176,150,1,/m/012yc,/music/genre/artists,/m/03f5spx
1,0,4,3,19,18,5,1,/m/011yl_,/film/film/film_festivals,/m/0g57ws5
0,0,3,3,24,20,79,0,/m/013xrm,/people/ethnicity/people,/m/024dgj
1,0,149,64,227,200,146,0,/m/012ykt,/people/person/profession,/m/0rnmy
1,0,39,38,70,69,40,1,/m/013q0p,/film/film/production_companies,/m/024rgt
0,0,50,37,108,100,112,0,/m/013rds,/people/person/nationality,/m/0jrqq
1,0,268,267,326,325,269,1,/m/01364q,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01d38g
1,0,16,15,45,44,17,1,/m/014488,/music/group_member/membership./music/group_membership/group,/m/01v0sx2
0,0,1,0,16,6,68,0,/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/02jg92
0,0,25,24,66,60,39,0,/m/02g3ft,/film/film/language,/m/02h40lc
0,0,3,3,32,30,172,0,/m/02r1tx7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0k4fz
0,0,2,1,25,23,172,0,/m/04bbv7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03177r
1,0,4,3,22,21,5,1,/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,/m/0prpt
1,0,4,3,6,5,5,1,/m/0132_h,/sports/sports_team/roster./baseball/baseball_roster_position/position,/m/02lyr4
1,0,149,148,177,176,150,0,/m/011j5x,/music/genre/artists,/m/04mky3
0,0,0,0,0,0,45,0,/m/04thp,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
0,0,23,1,71,44,35,0,/m/0133sq,/film/director/film,/m/02kz_
2,0,251,117,308,295,118,1,/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/022wxh
2,0,74,68,115,113,69,1,/m/0144l1,/music/artist/track_contributions./music/track_contribution/role,/m/018vs
0,0,0,0,3,3,69,0,/m/0kpzy,/music/artist/track_contributions./music/track_contribution/role,/m/01rhl
4,0,371,26,467,404,69,0,/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/01385g
2,0,126,31,177,159,82,0,/m/011yn5,/film/film/genre,/m/04y8r
2,0,62,44,79,78,44,1,/m/010m55,/location/hud_county_place/place,/m/010m55
1,0,29,28,56,55,30,1,/m/014635,/influence/influence_node/influenced_by,/m/01v9724
1,0,68,55,103,75,57,1,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03bx0bm
0,0,0,0,5,5,111,0,/m/01l03w2,/award/award_winning_work/awards_won./award/award_honor/award,/m/02rdxsh
0,0,0,0,7,7,111,0,/m/07h1q,/award/award_winning_work/awards_won./award/award_honor/award,/m/02x2gy0
3,0,89,68,156,134,68,1,/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0chghy
0,0,1,1,20,11,26,0,/m/011k_j,/music/performance_role/regular_performances./music/group_membership/group,/m/04mn81
0,0,1,0,26,3,125,0,/m/011k1h,/music/record_label/artist,/m/0m5s5
0,0,0,0,2,2,146,0,/m/020mfr,/people/person/profession,/m/09jwl
0,0,0,0,11,11,111,0,/m/0c_m3,/award/award_winning_work/awards_won./award/award_honor/award,/m/027b9j5
1,0,268,267,326,325,269,1,/m/010xjr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01by1l
1,0,119,118,233,232,120,1,/m/012fvq,/common/topic/webpage./common/webpage/category,/m/08mbj5d
0,0,0,0,0,0,75,0,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0190y4
2,0,336,171,411,404,172,1,/m/012x2b,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/027j9wd
1,0,62,1,177,89,3,1,/m/012fvq,/organization/organization/headquarters./location/mailing_address/country,/m/09c7w0
1,0,20,19,45,44,21,1,/m/012vwb,/education/educational_institution/colors,/m/09ggk
0,0,0,0,14,14,10,0,/m/01tnxc,/people/deceased_person/place_of_burial,/m/018mmw
1,0,24,23,50,49,25,1,/m/0138t4,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/0k2h6
6,0,466,118,591,512,115,1,/m/011yxg,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/013tcv
0,0,0,0,5,5,79,0,/m/023s8,/music/performance_role/track_performances./music/track_contribution/role,/m/07_l6
0,0,15,0,54,20,57,0,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/01vvyfh
1,0,145,144,204,203,146,1,/m/01309x,/people/person/profession,/m/09jwl
1,0,33,32,34,33,34,1,/m/0133_p,/music/genre/parent_genre,/m/0gywn
2,0,198,119,281,260,120,1,/m/012vct,/people/person/place_of_birth,/m/0dc95
1,0,119,118,183,182,120,1,/m/013w7j,/people/person/place_of_birth,/m/0f94t
1,0,145,144,204,203,146,1,/m/0135nb,/people/person/profession,/m/0gl2ny2
1,0,89,88,128,127,90,1,/m/013yq,/location/location/contains,/m/02j416
1,0,149,148,177,176,150,1,/m/012yc,/music/genre/artists,/m/01wj5hp
0,0,3,3,26,25,269,0,/m/016tt2,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0c4z8
1,0,268,267,326,325,269,1,/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0cqh6z
1,0,149,148,177,176,150,1,/m/0126t5,/music/genre/artists,/m/0p76z
0,0,40,0,73,51,40,0,/m/011yn5,/film/film/production_companies,/m/01c92g
1,0,145,144,204,203,146,1,/m/01386_,/people/person/profession,/m/09jwl
1,0,124,110,204,196,112,1,/m/01200d,/people/person/nationality,/m/09c7w0
1,0,145,144,204,203,146,1,/m/0127gn,/people/person/profession,/m/01d30f
6,0,288,33,374,309,30,1,/m/013pp3,/influence/influence_node/influenced_by,/m/014635
1,0,78,77,106,105,79,1,/m/013b6_,/people/ethnicity/people,/m/0k4gf
1,0,46,38,99,76,40,1,/m/012mrr,/film/film/production_companies,/m/017s11
1,0,145,144,204,203,146,1,/m/010p3,/people/person/profession,/m/08z956
2,0,74,23,115,104,24,1,/m/01304j,/music/group_member/membership./music/group_membership/role,/m/07y_7
0,0,0,0,19,5,237,0,/m/013cr,/film/actor/film./film/performance/film,/m/04x_3
1,0,124,123,159,158,125,1,/m/011k1h,/music/record_label/artist,/m/01wzlxj
0,0,89,3,157,115,43,0,/m/011yxg,/film/film/country,/m/01f8f7
1,0,145,144,204,203,146,1,/m/013rds,/people/person/profession,/m/039v1
0,0,6,0,39,14,18,0,/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/026c1
0,0,5,0,33,6,8,0,/m/012jfb,/film/film/personal_appearances./film/personal_film_appearance/person,/m/01d4cb
1,0,72,71,126,125,73,1,/m/012v1t,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
1,0,149,148,177,176,150,1,/m/012yc,/music/genre/artists,/m/01w7nwm
1,0,163,118,242,226,120,1,/m/012ljv,/people/person/place_of_birth,/m/09bjv
2,0,124,39,175,168,40,1,/m/011yqc,/film/film/written_by,/m/0237jb
0,0,2,0,32,16,237,0,/m/012d40,/film/actor/film./film/performance/film,/m/028knk
1,0,9,8,14,13,10,1,/m/0122wc,/sports/sports_team/colors,/m/083jv
1,0,13,12,21,20,14,1,/m/012v1t,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,/m/024tkd
1,0,78,77,106,105,79,1,/m/013xrm,/people/ethnicity/people,/m/07h1q
0,0,12,0,40,16,79,0,/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02lbrd
1,0,275,267,352,332,269,1,/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/099tbz
0,0,5,0,33,8,44,0,/m/01m65sp,/location/hud_county_place/place,/m/013d_f
2,0,155,149,232,231,150,1,/m/014635,/people/person/places_lived./people/place_lived/location,/m/01mb87
0,0,41,0,96,42,12,0,/m/0135cw,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,/m/09qs08
1,0,22,21,63,62,23,1,/m/012d40,/people/person/languages,/m/0653m
3,0,89,43,153,135,43,1,/m/011yrp,/film/film/country,/m/03rjj
0,0,12,0,70,23,23,0,/m/0l380,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02bq1j
0,0,20,1,59,47,237,0,/m/01438g,/film/actor/film./film/performance/film,/m/023l9y
0,0,0,0,10,10,22,0,/m/07h34,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
1,0,149,148,177,176,150,1,/m/01243b,/music/genre/artists,/m/0phx4
0,0,0,0,5,0,23,0,/m/012s1d,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/07p__7
0,0,11,0,39,31,18,0,/m/01438g,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/01wxdn3
0,0,0,0,7,7,16,0,/m/02qd04y,/people/person/spouse_s./people/marriage/spouse,/m/02cj_f
0,0,7,0,57,12,4,0,/m/012mzw,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,/m/012j8z
1,0,6,5,7,6,7,1,/m/0146bp,/medicine/disease/risk_factors,/m/0432mrk
2,0,16,14,43,42,15,1,/m/011xy1,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,/m/02l6h
0,0,0,0,4,4,82,0,/m/014z8v,/film/film/genre,/m/02kdv5l
1,0,236,235,300,299,237,0,/m/0127m7,/film/actor/film./film/performance/film,/m/05sw5b
0,0,16,0,53,22,146,0,/m/010hn,/people/person/profession,/m/0134bf
1,0,119,118,233,232,120,1,/m/010t4v,/common/topic/webpage./common/webpage/category,/m/08mbj5d
2,0,124,39,175,168,40,1,/m/011ypx,/film/film/written_by,/m/0151w_
0,0,11,0,39,31,44,0,/m/013_vh,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/01vswwx
1,0,57,27,132,76,29,1,/m/013h9,/base/biblioness/bibs_location/state,/m/07z1m
0,0,0,0,3,3,99,0,/m/02822,/people/person/gender,/m/05zppz
0,0,0,0,6,6,269,0,/m/07l75,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c99j
1,0,22,21,84,59,23,1,/m/013q0p,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf
1,0,236,235,300,299,237,1,/m/012x2b,/film/actor/film./film/performance/film,/m/08k40m
0,0,116,17,213,183,172,0,/m/012rng,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/011yth
0,0,1,0,22,2,57,0,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/042q3
2,0,171,111,297,242,112,1,/m/012zng,/people/person/nationality,/m/09c7w0
2,0,198,119,281,260,120,1,/m/013sg6,/people/person/place_of_birth,/m/06wxw
0,0,0,0,4,3,6,0,/m/01htzx,/film/film/edited_by,/m/02kxbwx
0,0,0,0,6,2,7,0,/m/02xry,/location/administrative_division/first_level_division_of,/m/0h7x
0,0,5,0,35,15,269,0,/m/012j8z,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0dxtw
2,0,336,236,411,398,237,1,/m/01438g,/film/actor/film./film/performance/film,/m/0294zg
1,0,98,97,153,152,99,1,/m/012cph,/people/person/gender,/m/05zppz
0,0,0,0,2,0,10,0,/m/013b6_,/people/ethnicity/geographic_distribution,/m/0b5hj5
1,0,34,33,72,71,35,1,/m/012mzw,/education/educational_institution/students_graduates./education/education/student,/m/0fpzt5
0,0,12,0,31,15,227,0,/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0m2fr
2,0,94,56,101,100,57,1,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03qlv7
0,0,0,0,6,6,269,0,/m/0558_1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02nhxf
0,0,9,0,40,14,57,0,/m/013_5c,/music/performance_role/regular_performances./music/group_membership/role,/m/02hnl
0,0,19,0,62,32,227,0,/m/011zf2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/015fr
5,0,128,8,165,131,6,1,/m/013y1f,/music/instrument/family,/m/05148p4
1,0,145,110,268,217,112,1,/m/011lvx,/people/person/nationality,/m/09c7w0
2,0,122,42,242,169,43,1,/m/011yxg,/film/film/country,/m/0chghy
1,0,114,113,166,165,115,1,/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0dvld
0,0,0,0,6,1,9,0,/m/0123_x,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,/m/0l14qv
1,0,57,56,117,116,58,1,/m/0133x7,/music/artist/origin,/m/02qjb7z
0,0,3,3,31,30,269,0,/m/02qwg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0bfvd4
1,0,39,38,85,84,40,1,/m/0127s7,/people/person/religion,/m/0c8wxp
1,0,200,170,276,269,172,0,/m/012dr7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02t_h3
1,0,268,43,326,316,237,0,/m/01438g,/film/actor/film./film/performance/film,/m/05p1dby
1,0,31,30,58,57,32,1,/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/07sgdw
1,0,78,77,106,105,79,1,/m/013xrm,/people/ethnicity/people,/m/026fd
7,0,325,48,417,355,44,1,/m/012dr7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/012vf6
0,0,0,0,3,3,29,0,/m/02sgy,/base/biblioness/bibs_location/state,/m/04ly1
0,0,0,0,1,0,79,0,/m/0bq2g,/music/performance_role/track_performances./music/track_contribution/role,/m/05r5c
3,0,302,83,408,356,269,0,/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/012_53
0,0,11,1,39,37,73,0,/m/013ybx,/people/person/spouse_s./people/marriage/type_of_union,/m/016fnb
0,0,0,0,10,4,17,0,/m/0133jj,/base/aareas/schema/administrative_area/administrative_parent,/m/099tbz
2,0,336,236,411,398,237,1,/m/012v9y,/film/actor/film./film/performance/film,/m/04j13sx
0,0,0,0,0,0,5,0,/m/0cwfgz,/education/educational_degree/people_with_this_degree./education/education/student,/m/0157m
0,0,36,36,82,81,99,0,/m/01kwsg,/people/person/gender,/m/05zppz
0,0,6,6,20,19,31,0,/m/048tgl,/music/instrument/instrumentalists,/m/01w724
1,0,39,38,85,84,40,1,/m/0121rx,/people/person/religion,/m/0c8wxp
1,0,29,28,56,55,30,1,/m/013pp3,/influence/influence_node/influenced_by,/m/040_9
0,0,75,11,155,116,150,0,/m/0127m7,/people/person/places_lived./people/place_lived/location,/m/012s1d
1,0,119,118,233,232,120,1,/m/0135xb,/common/topic/webpage./common/webpage/category,/m/08mbj5d
1,0,81,80,119,118,82,1,/m/011yr9,/film/film/genre,/m/03bxz7
1,0,32,31,50,49,33,1,/m/0136jw,/location/hud_county_place/county,/m/0m2fr
0,0,50,50,100,99,73,0,/m/0294zg,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
2,0,94,78,101,100,79,1,/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwr4
0,0,5,5,33,32,82,0,/m/07g1sm,/film/film/genre,/m/01j1n2
0,0,0,0,0,0,75,0,/m/02pprs,/education/educational_degree/people_with_this_degree./education/education/institution,/m/06pwq
0,0,52,52,115,114,237,0,/m/011lvx,/film/actor/film./film/performance/film,/m/0b9rdk
0,0,12,0,44,19,269,0,/m/012ky3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0134bf
1,0,39,38,85,84,40,1,/m/012gq6,/people/person/religion,/m/0c8wxp
0,0,0,0,1,1,38,0,/m/041738,/film/film/music,/m/01l9v7n
8,0,199,15,314,215,9,1,/m/011kn2,/education/educational_institution/campuses,/m/011kn2
0,0,60,60,116,115,269,0,/m/03rjj,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01ck6v
0,0,3,3,31,30,58,0,/m/04hddx,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/052hl
2,0,251,226,308,305,227,1,/m/011zf2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/028q6
0,0,5,5,37,36,69,0,/m/02md2d,/music/artist/track_contributions./music/track_contribution/role,/m/0l15bq
0,0,72,72,124,123,146,0,/m/02grdc,/people/person/profession,/m/0dxtg
1,0,5,4,41,40,6,1,/m/012mrr,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,/m/05glt
1,0,199,170,274,268,172,1,/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/031778
1,0,126,123,161,160,125,1,/m/011k1h,/music/record_label/artist,/m/017lb_
0,0,5,5,27,26,58,0,/m/0167v4,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/03mszl
1,0,268,267,326,325,269,1,/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f71y
2,0,199,32,301,233,33,1,/m/012dtf,/people/deceased_person/place_of_death,/m/02_286
1,0,57,56,85,84,58,1,/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0ggl02
0,0,2,2,21,20,82,0,/m/018cvf,/film/film/genre,/m/01hmnh
0,0,0,0,0,0,10,0,/m/013t85,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02nzb8
1,0,31,28,66,57,30,1,/m/013pp3,/influence/influence_node/influenced_by,/m/03f0324
1,0,268,43,326,316,237,0,/m/0139q5,/film/actor/film./film/performance/film,/m/02v1m7
0,0,0,0,2,2,15,0,/m/012v8,/language/human_language/countries_spoken_in,/m/03s0w
1,0,67,66,115,114,68,1,/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/01mjq
0,0,2,1,21,18,269,0,/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/028knk
1,0,145,144,204,203,146,1,/m/0136g9,/people/person/profession,/m/01c72t
1,0,114,113,166,165,115,1,/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/02l4pj
1,0,39,38,85,84,40,1,/m/011s9r,/people/person/religion,/m/03_gx
1,0,82,80,124,119,82,1,/m/011ydl,/film/film/genre,/m/01t_vv
0,0,0,0,5,5,269,0,/m/07_l6,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02lp0w
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/063576
1,0,145,144,204,203,146,1,/m/01304j,/people/person/profession,/m/0nbcg
0,0,1,0,28,8,39,0,/m/012kyx,/film/film/language,/m/03f4k
1,0,145,144,204,203,146,1,/m/0137n0,/people/person/profession,/m/0n1h
